client_id,name,is_live,status,last_updated,onboarded_on,location,email,phone_number,risk_score,created_ts,updated_by
C1279,Melissa Morrison,Y,Inactive,27-05-2025,14-12-2024,Canada,kristopher24@example.com,001-486-408-9424x58010,0.95,14-12-2024 00:00,samanthajones
C1280,Karen Carr,Y,Offboarded,09-11-2024,27-02-2024,Australia,wandagomez@example.org,001-293-931-7705,0.54,27-02-2024 00:00,kgriffin
C1281,Paul Thompson,Y,Offboarded,05-12-2024,06-06-2024,India,diane32@example.org,001-589-897-9875,0,06-06-2024 00:00,kkim
C1282,Nicholas Mcdonald,Y,Active,02-08-2024,27-01-2025,UK,gbrown@example.org,+1-554-893-8809x800,0.83,27-01-2025 00:00,sandraaguilar
C1283,Andrew Lopez,N,Inactive,01-04-2025,30-03-2024,USA,chooper@example.net,346-860-6855,0.79,30-03-2024 00:00,kochalyssa
C1284,Jason Kent,Y,Inactive,26-03-2025,18-04-2024,Germany,isims@example.net,-4569,0.04,18-04-2024 00:00,kimberlybrown
C1285,Peggy Mckinney,Y,Inactive,21-04-2025,30-04-2024,Canada,jasongalloway@example.org,4208277318,0.58,30-04-2024 00:00,sarah96
C1286,Ashley Kennedy,Y,Inactive,02-10-2024,23-11-2024,Canada,dustin92@example.com,001-548-551-2539x16412,0.74,23-11-2024 00:00,ejackson
C1287,Corey Houston,Y,Offboarded,02-03-2025,15-05-2024,India,ulawson@example.com,7802068429,0.98,15-05-2024 00:00,allenkenneth
C1288,Christopher Serrano,N,Active,06-12-2024,01-04-2025,UK,mrussell@example.org,613.974.6639x078,0.86,01-04-2025 00:00,ericashelton
C1289,Raymond Parker,Y,Active,22-07-2025,28-10-2024,India,michaelbrandt@example.org,933-454-6359,0.6,28-10-2024 00:00,patriciajoseph
C1290,Steven Navarro,N,Inactive,13-08-2024,18-01-2024,UK,mayerdavid@example.org,(511)726-2067,0.74,18-01-2024 00:00,louisrodriguez
C1291,Lawrence Simpson,N,Offboarded,26-09-2024,28-01-2025,UK,dpage@example.net,+1-666-472-9696x24686,0.68,28-01-2025 00:00,geraldcarr
C1292,Michael Johnson,Y,Offboarded,07-06-2025,16-01-2024,USA,april78@example.org,707-437-0655x983,0.89,16-01-2024 00:00,rdavis
C1293,Kathryn Russo,N,Offboarded,25-07-2025,21-09-2024,Australia,nicholemccormick@example.org,(797)949-5388x265,0.04,21-09-2024 00:00,kpotter
C1294,Dustin Snyder,N,Offboarded,06-07-2025,18-03-2025,USA,michael96@example.net,+1-622-976-5133x975,0.53,18-03-2025 00:00,courtneymiller
C1295,Samuel Compton,N,Active,26-10-2024,02-05-2024,UK,bcollier@example.net,+1-994-514-0853x28151,0.44,02-05-2024 00:00,laurie86
C1296,Ellen Greer,Y,Inactive,29-01-2024,17-10-2024,USA,blevinsomar@example.com,277-438-0917x54961,0.8,17-10-2024 00:00,garciajames
C1297,Cameron White,Y,Inactive,18-03-2025,19-03-2025,USA,powellmichaela@example.net,819.332.2284,0.6,19-03-2025 00:00,darylwilson
C1298,Michael Taylor,N,Inactive,19-01-2025,16-08-2024,USA,brentjohnson@example.net,(278)225-9299x62301,0.79,16-08-2024 00:00,zcarpenter
C1299,Jeffrey Green,Y,Inactive,25-09-2024,15-01-2025,Australia,jennifer90@example.org,8307611508,0.02,15-01-2025 00:00,mgonzalez
C1300,Jay Stevens,Y,Inactive,22-03-2025,14-05-2025,USA,lopezjason@example.org,388-767-6000,0.18,14-05-2025 00:00,jenniferkelly
C1301,Travis Sharp,N,Active,01-12-2024,09-08-2024,Germany,mcdonaldgregory@example.org,(463)902-6132,0.47,09-08-2024 00:00,donald32
C1302,Penny Campbell,Y,Offboarded,02-02-2025,22-07-2024,Germany,shermangail@example.net,(870)912-5814,0.19,22-07-2024 00:00,edwardsalicia
C1303,Henry Gonzales,N,Active,01-03-2024,22-05-2024,UK,wblackwell@example.org,001-844-335-8772x8931,0.12,22-05-2024 00:00,jacksonroger
C1304,Michael Summers,Y,Inactive,03-09-2024,17-02-2024,USA,elizabethboyer@example.net,(628)979-9525,0.64,17-02-2024 00:00,jerrymahoney
C1305,Janice Moran,N,Inactive,19-07-2024,13-01-2024,India,mflowers@example.org,+1-936-854-5697x86057,0.73,13-01-2024 00:00,ellisalexander
C1306,Kelsey Johnson,N,Active,05-03-2025,27-02-2024,USA,dgibbs@example.net,922-527-1119x510,0.23,27-02-2024 00:00,uvazquez
C1307,Adrian Oneal PhD,Y,Offboarded,14-12-2024,28-02-2024,India,michael07@example.com,756-621-1695,0.71,28-02-2024 00:00,gcarter
C1308,Sara Dorsey,N,Active,09-06-2025,31-01-2025,Canada,michelleholmes@example.com,885.220.2909x131,0.04,31-01-2025 00:00,smithkathy
C1309,Ronald Washington,Y,Offboarded,02-02-2024,10-08-2024,Germany,lauren18@example.net,+1-973-398-5731x95038,0.58,10-08-2024 00:00,pfarrell
C1310,Steven Harris,Y,Active,15-07-2025,31-03-2025,Canada,lopezdeborah@example.org,971-993-5219x3329,0.86,31-03-2025 00:00,xroberts
C1311,Greg Elliott,N,Active,31-05-2024,14-01-2024,Australia,tyler61@example.com,679-881-0302,0.53,14-01-2024 00:00,dnelson
C1312,Ruth Melton,N,Active,05-01-2024,19-01-2025,Australia,maynardbrandon@example.net,001-678-928-8122x80749,0.22,19-01-2025 00:00,samanthalewis
C1313,Whitney Hill,Y,Offboarded,02-08-2025,19-05-2025,India,alexislee@example.net,9792068708,0.33,19-05-2025 00:00,jdaniel
C1314,Sandra Armstrong,Y,Active,09-11-2024,21-07-2024,India,daniel44@example.net,-7915,0.98,21-07-2024 00:00,victoriawilliamson
C1315,Jeremy Robertson,Y,Inactive,01-03-2024,20-01-2025,India,zbrandt@example.com,345.874.0653,0.64,20-01-2025 00:00,rachel05
C1316,Margaret Hall,N,Inactive,13-11-2024,29-05-2025,Germany,freemankevin@example.org,-9786,0.31,29-05-2025 00:00,smithchristopher
C1317,Kelly Ramirez,N,Offboarded,02-10-2024,11-10-2024,USA,kathleenbrooks@example.net,945-764-5675x580,0.87,11-10-2024 00:00,hardyashley
C1318,Whitney Rivas,N,Active,13-07-2024,21-12-2024,Australia,micheleharris@example.com,403-476-7143x2776,0.94,21-12-2024 00:00,kellimclaughlin
C1319,Jeanne Floyd,N,Inactive,24-06-2024,06-09-2024,Australia,lbass@example.net,480-910-4464,0.48,06-09-2024 00:00,marcus68
C1320,Doris Lambert,Y,Inactive,15-05-2025,06-01-2025,India,donald93@example.net,765.398.7406,0.69,06-01-2025 00:00,ellisjacqueline
C1321,Whitney Lambert,N,Active,26-07-2024,01-05-2024,USA,ymann@example.com,2719992116,0.49,01-05-2024 00:00,inguyen
C1322,Elizabeth Garrett,Y,Offboarded,10-02-2024,27-06-2024,Germany,zgibson@example.net,001-937-910-0077x276,0.09,27-06-2024 00:00,brandon86
C1323,Sean Velasquez,Y,Active,16-03-2024,15-06-2024,USA,timothyroberts@example.org,-8052,0.68,15-06-2024 00:00,beaton
C1324,Cody Stewart,N,Offboarded,16-07-2025,07-11-2024,UK,bensoncheyenne@example.org,(455)960-5161,0.77,07-11-2024 00:00,anthonywhitaker
C1325,Daniel Allen,N,Inactive,04-04-2025,12-06-2024,Canada,andersonmelissa@example.net,(502)716-8623x7051,0.84,12-06-2024 00:00,lauren29
C1326,Tamara Johnson,N,Active,02-07-2025,27-03-2024,USA,ecardenas@example.com,781.230.8703x79097,0.85,27-03-2024 00:00,codymorgan
C1327,Phyllis Mcclure,Y,Offboarded,09-05-2025,08-04-2025,Germany,grahamjames@example.org,+1-404-210-0317x3465,0.72,08-04-2025 00:00,nelsonerica
C1328,Jessica Suarez,N,Inactive,07-06-2024,30-12-2024,USA,katelynsmith@example.net,889-823-7658,0.42,30-12-2024 00:00,mario32
C1329,Christine Williams,Y,Offboarded,13-06-2024,05-08-2024,Canada,jacqueline14@example.net,(282)221-0087,0.77,05-08-2024 00:00,bishopamy
C1330,Jeremiah Hutchinson,Y,Inactive,18-11-2024,22-11-2024,UK,hurleysandra@example.org,655.294.0583x610,0.77,22-11-2024 00:00,wendymiller
C1331,John Rice,N,Inactive,05-10-2024,24-06-2024,India,fhenson@example.com,520.908.3416x67494,0.15,24-06-2024 00:00,edwardroberts
C1332,Rachel Davidson,N,Offboarded,19-10-2024,06-05-2025,Australia,davidwolf@example.org,7417451908,0.91,06-05-2025 00:00,caroline57
C1333,Connie Zamora,Y,Active,01-11-2024,19-12-2024,Germany,jennifer60@example.net,210.461.3976,0.97,19-12-2024 00:00,pattersonlinda
C1334,Louis Holt,N,Inactive,28-06-2024,01-11-2024,Canada,mjones@example.net,+1-996-563-9325x1800,0.79,01-11-2024 00:00,froberts
C1335,William Jones,Y,Active,16-06-2025,26-04-2025,USA,mallen@example.com,001-658-362-1347,0.13,26-04-2025 00:00,xstafford
C1336,Danielle Jones,Y,Active,04-04-2024,06-08-2024,Canada,amanda91@example.com,5117288663,0.43,06-08-2024 00:00,princejennifer
C1337,Stephen Cook,N,Offboarded,29-01-2025,19-04-2024,Germany,russellorr@example.org,2744119818,0.25,19-04-2024 00:00,rebecca33
C1338,Shelly Hill,Y,Offboarded,04-03-2024,15-02-2025,India,veronicahughes@example.com,(903)893-0030,0.09,15-02-2025 00:00,pfuentes
C1339,Pamela Turner,Y,Inactive,10-01-2025,19-03-2024,Canada,edwardsjeffrey@example.org,402.397.8444x94255,0.28,19-03-2024 00:00,wbrown
C1340,John Hudson,N,Offboarded,23-05-2025,21-07-2024,UK,xschmitt@example.com,+1-905-774-2942x4201,0.33,21-07-2024 00:00,lindarussell
C1341,Tina Taylor,N,Active,08-07-2025,01-04-2025,Canada,mary83@example.com,638-711-7381,0.76,01-04-2025 00:00,yangjoshua
C1342,Elizabeth Haney,N,Active,04-08-2024,23-01-2025,India,jonespamela@example.com,-11153,0.28,23-01-2025 00:00,jennifermorales
C1343,Maurice Chan,N,Inactive,04-08-2025,02-04-2024,USA,jennifer87@example.com,723.965.7144x5423,0.34,02-04-2024 00:00,tylersmith
C1344,Ashley Miller,Y,Active,29-05-2024,09-03-2025,India,uknox@example.net,9917534578,0.79,09-03-2025 00:00,hughesmichael
C1345,William Garza,N,Active,28-09-2024,11-04-2024,Canada,edwardswilliam@example.net,001-509-705-8737,0.04,11-04-2024 00:00,ubean
C1346,James Martin,N,Inactive,11-01-2024,12-04-2025,Australia,ycaldwell@example.com,001-682-345-2223x65394,0.55,12-04-2025 00:00,steven47
C1347,Adam Downs,N,Active,24-09-2024,30-03-2024,Australia,luis88@example.net,(828)936-9049,0.18,30-03-2024 00:00,mramsey
C1348,David Daniels,N,Inactive,10-11-2024,25-12-2024,Australia,elizabeth68@example.org,(470)304-1388,0.93,25-12-2024 00:00,jonathannavarro
C1349,Jonathan Rodgers,Y,Offboarded,18-07-2024,12-02-2024,Germany,derekboyd@example.com,(992)943-7834x39896,0.39,12-02-2024 00:00,tyrone71
C1350,Debra Baker,N,Inactive,18-04-2024,14-04-2025,India,qanderson@example.org,964.936.7113,0.67,14-04-2025 00:00,frostjohn
C1351,John Martinez MD,Y,Offboarded,01-01-2024,14-01-2024,USA,benjaminjennings@example.net,234.257.6286x8070,0.94,14-01-2024 00:00,christinethomas
C1352,Tiffany Hernandez,Y,Offboarded,24-09-2024,16-03-2024,USA,petersmikayla@example.com,772-543-6462,0.35,16-03-2024 00:00,walkermichael
C1353,Jessica Rodgers,N,Active,13-02-2024,10-03-2024,Canada,denisemartin@example.org,+1-354-811-0043x95453,0.97,10-03-2024 00:00,carolherrera
C1354,Christina Ramsey,Y,Active,01-01-2025,22-03-2024,India,bmiller@example.net,(875)343-3362x46632,0.44,22-03-2024 00:00,davidcox
C1355,Anthony Mcdaniel,Y,Active,04-08-2025,14-12-2024,UK,jasonmckinney@example.com,771-461-3497x61276,0.54,14-12-2024 00:00,john09
C1356,Ryan Garner,N,Offboarded,04-08-2025,14-05-2024,India,amandabradshaw@example.net,957-457-2925,0.21,14-05-2024 00:00,robertpalmer
C1357,Regina Conrad,Y,Inactive,11-06-2025,14-09-2024,Canada,brandon57@example.net,9717051586,0.9,14-09-2024 00:00,davidcox
C1358,Allison Ponce,Y,Inactive,26-09-2024,03-10-2024,Germany,mark48@example.com,001-695-604-5848x63884,0.2,03-10-2024 00:00,reidhayley
C1359,Cynthia Mills,N,Inactive,03-01-2024,28-05-2024,Australia,bpowell@example.com,5259669756,0.72,28-05-2024 00:00,laurenrogers
C1360,Charles Harris,Y,Inactive,05-08-2024,21-08-2024,Australia,ejackson@example.com,963-798-1419,0.99,21-08-2024 00:00,smcclure
C1361,Mr. Matthew Aguilar,Y,Inactive,08-05-2025,29-01-2025,Australia,michelle36@example.net,8725284908,0.56,29-01-2025 00:00,andrew36
C1362,Jason Olson,N,Offboarded,22-09-2024,07-03-2025,UK,bergsheena@example.org,-5970,0.32,07-03-2025 00:00,qaguilar
C1363,Benjamin Nixon,Y,Offboarded,07-12-2024,10-03-2024,India,samantha25@example.org,(221)298-5325x44545,0.46,10-03-2024 00:00,mmontgomery
C1364,Tonya Rodriguez,N,Inactive,09-05-2024,19-08-2024,Australia,rachel08@example.org,531-237-9697,0.2,19-08-2024 00:00,cory83
C1365,Tina Rivera,Y,Inactive,13-03-2025,16-05-2024,Australia,vaughankristen@example.org,616-343-1815x775,0.47,16-05-2024 00:00,acostateresa
C1366,Kendra Strong,N,Offboarded,21-07-2025,04-03-2025,USA,bridgetgraham@example.com,(765)740-1986x1337,0.65,04-03-2025 00:00,chansen
C1367,Paige Montoya,Y,Offboarded,17-03-2024,04-10-2024,USA,david48@example.net,(357)314-5275,0.63,04-10-2024 00:00,sophia06
C1368,Mr. Devin Gonzalez,Y,Active,10-01-2025,06-10-2024,Canada,johnsonheather@example.com,474.808.7884x98633,0.47,06-10-2024 00:00,jason79
C1369,Christian Smith,N,Active,04-05-2024,30-01-2024,USA,garnergina@example.com,959-705-4140x1675,0.2,30-01-2024 00:00,pray
C1370,Nicholas Thompson,N,Inactive,31-05-2025,29-05-2024,Australia,wbrady@example.net,6688663115,0.97,29-05-2024 00:00,ufernandez
C1371,Larry Reyes,N,Offboarded,19-06-2025,28-01-2024,UK,floresdawn@example.org,+1-293-316-1370x649,0.88,28-01-2024 00:00,annasmith
C1372,Alexis Jones,Y,Inactive,30-01-2024,13-12-2024,UK,codyross@example.com,(660)957-4144,0.84,13-12-2024 00:00,kimberly03
C1373,Sherri Hayes,Y,Active,17-09-2024,10-12-2024,India,kowens@example.org,001-365-939-1192x27669,0.92,10-12-2024 00:00,kevin79
C1374,Ray Nichols,N,Inactive,15-04-2025,11-05-2025,Canada,isteele@example.org,953.799.5422,0.51,11-05-2025 00:00,oscarstrong
C1375,Brandon Dunn,N,Offboarded,01-12-2024,16-08-2024,Canada,fmorgan@example.org,419.261.7569,0.43,16-08-2024 00:00,georgetaylor
C1376,Laurie Davila,Y,Inactive,29-11-2024,22-11-2024,Canada,nchung@example.org,408.660.4169x588,0.56,22-11-2024 00:00,kellymendez
C1377,Theresa Evans,Y,Offboarded,17-03-2025,09-02-2025,Canada,tconner@example.org,787-681-9837x08264,0.74,09-02-2025 00:00,walkerrichard
C1378,Penny Bailey,N,Inactive,15-08-2024,03-05-2024,Canada,deanna86@example.com,(351)352-8446,0.55,03-05-2024 00:00,tgordon
C1379,Adrian Trujillo,Y,Active,22-11-2024,18-01-2024,USA,juan07@example.com,+1-851-802-0258x7258,0.42,18-01-2024 00:00,stevewilson
C1380,Bobby Barber,Y,Active,18-07-2025,21-05-2025,Canada,walkerbilly@example.net,226.254.5816x37129,0.42,21-05-2025 00:00,hectorfowler
C1381,Eric Baker,Y,Offboarded,17-09-2024,06-12-2024,Germany,ashleymack@example.com,(469)470-7555x0520,0.67,06-12-2024 00:00,alisonwagner
C1382,Amanda Green,N,Inactive,30-09-2024,16-05-2025,UK,michelle79@example.com,(661)433-8347,0.95,16-05-2025 00:00,warrenacosta
C1383,Daniel Anderson,Y,Inactive,03-11-2024,15-06-2024,USA,carlyrhodes@example.com,001-843-630-0703x2154,0.45,15-06-2024 00:00,benjaminaustin
C1384,John King,N,Inactive,17-08-2024,14-11-2024,Canada,tflores@example.com,+1-912-601-7070x9295,0.76,14-11-2024 00:00,douglasjenkins
C1385,Cynthia Harrington,N,Offboarded,22-02-2025,21-12-2024,India,bergermegan@example.org,+1-605-596-3784x825,0.82,21-12-2024 00:00,sarahbrown
C1386,Matthew Smith,Y,Inactive,27-12-2024,03-07-2024,USA,rickyturner@example.org,+1-626-303-6519x77952,0.19,03-07-2024 00:00,beth66
C1387,Breanna Wilson,Y,Offboarded,09-07-2024,26-11-2024,Australia,ywilson@example.org,(596)561-4969x045,0.04,26-11-2024 00:00,cflynn
C1388,Sandra Carter,Y,Active,20-01-2025,23-12-2024,Australia,nsanders@example.com,+1-362-891-1340x521,0.04,23-12-2024 00:00,kim21
C1389,Donald Paul,N,Inactive,28-06-2025,19-07-2024,Canada,michael04@example.com,2262418874,0.73,19-07-2024 00:00,austinlucero
C1390,Michael Davis,Y,Inactive,17-05-2024,25-05-2025,Australia,ryanarnold@example.com,694-280-9627x772,0.83,25-05-2025 00:00,caseytorres
C1391,Daniel Warren,N,Inactive,05-03-2024,14-01-2024,Canada,ssmith@example.com,+1-358-869-8349x22276,0.74,14-01-2024 00:00,mackenzie38
C1392,Brittany Thomas,N,Active,12-02-2025,25-07-2024,USA,crystalcollier@example.com,248-486-4825x3826,0.45,25-07-2024 00:00,afox
C1393,Matthew Allison,Y,Offboarded,25-05-2025,11-07-2024,India,franciswalsh@example.org,277.989.0683x395,0.84,11-07-2024 00:00,joneschristian
C1394,Curtis Cohen,Y,Inactive,05-03-2024,08-04-2024,Australia,zimmermanbobby@example.net,927.843.3851x9071,0.17,08-04-2024 00:00,garciawendy
C1395,Leslie Bryan,Y,Offboarded,03-01-2024,13-02-2024,Australia,rflores@example.net,+1-282-850-0026x24851,0.77,13-02-2024 00:00,steven45
C1396,Michael Juarez,N,Offboarded,16-12-2024,21-05-2025,Canada,ericksoncourtney@example.com,977.549.7768x1922,0.75,21-05-2025 00:00,blackbrandy
C1397,Tamara Thomas,Y,Offboarded,17-06-2025,14-03-2025,India,castillomelissa@example.net,001-292-592-9955,0.18,14-03-2025 00:00,garciacristian
C1398,Lori George,N,Active,01-04-2025,18-08-2024,Canada,mfisher@example.org,+1-459-868-3404x2200,0.04,18-08-2024 00:00,barnespeggy
C1399,Jordan Baker,N,Active,05-11-2024,05-12-2024,Canada,gibsonshari@example.org,5624292209,0.86,05-12-2024 00:00,kevin62
C1400,Susan Nicholson,Y,Active,27-02-2025,21-04-2024,Australia,kingrachel@example.org,315.552.9968x359,0,21-04-2024 00:00,elizabeth43
C1401,Jennifer Gillespie,Y,Offboarded,30-05-2025,19-05-2024,India,hjarvis@example.org,+1-708-658-0471x158,0.31,19-05-2024 00:00,etaylor
C1402,Michele Mcdonald,N,Inactive,26-11-2024,19-04-2024,USA,fcox@example.net,6016681623,0.7,19-04-2024 00:00,jose51
C1403,Ryan Morgan,N,Active,12-11-2024,17-08-2024,UK,michaelsmith@example.net,001-433-334-9031x0362,0.02,17-08-2024 00:00,richardcampbell
C1404,Vincent Carter,N,Inactive,05-05-2024,24-11-2024,Germany,nphillips@example.net,742-346-7616x68922,0.64,24-11-2024 00:00,xphillips
C1405,Dr. Vincent Duran,Y,Inactive,23-08-2024,04-07-2024,USA,jillunderwood@example.org,352-546-2359x4560,0.95,04-07-2024 00:00,tara29
C1406,Nancy Bishop,Y,Active,04-02-2025,18-09-2024,India,wendywong@example.net,566-573-5588x2752,0.67,18-09-2024 00:00,tgonzalez
C1407,Richard Sanders,N,Offboarded,19-03-2025,31-03-2024,UK,reesedennis@example.net,+1-387-310-6204x811,0.92,31-03-2024 00:00,vbaker
C1408,Terri Murphy DDS,N,Offboarded,13-07-2025,19-01-2024,UK,ganderson@example.com,001-403-236-6681x00254,0.12,19-01-2024 00:00,melissa03
C1409,Jeffrey Moore,Y,Active,04-04-2025,24-08-2024,Germany,robert13@example.com,334-374-4553x7546,0.01,24-08-2024 00:00,hjones
C1410,David Dyer Jr.,N,Active,28-06-2024,29-08-2024,Australia,brucerandolph@example.com,001-718-662-6565x0407,0.55,29-08-2024 00:00,brandonlopez
C1411,Jason Burke,N,Inactive,07-05-2025,26-12-2024,Australia,taylortracy@example.com,(913)231-0480,0.24,26-12-2024 00:00,ambergarcia
C1412,Daniel Fernandez,N,Offboarded,28-04-2024,15-02-2024,Germany,zwilliams@example.net,001-432-616-6698,0,15-02-2024 00:00,paigecollins
C1413,Matthew Price,N,Active,09-07-2025,29-07-2024,UK,patriciaadams@example.net,+1-399-507-4553x5660,0.49,29-07-2024 00:00,floresbernard
C1414,Catherine Jones,N,Active,26-12-2024,12-09-2024,UK,paulmoore@example.org,(492)928-2118x87946,0.06,12-09-2024 00:00,mary54
C1415,Joseph Smith,Y,Inactive,09-03-2024,13-12-2024,USA,taylorcox@example.com,001-826-833-0389x3565,0.13,13-12-2024 00:00,devinhenson
C1416,Blake Chen,Y,Active,04-06-2025,28-02-2024,UK,juliemaxwell@example.net,990.541.5316,0.32,28-02-2024 00:00,wagnerjoseph
C1417,Robert Mejia,Y,Offboarded,22-04-2025,09-07-2024,UK,ismith@example.com,001-881-818-3965x9104,0.9,09-07-2024 00:00,wthompson
C1418,Jamie Gross,Y,Inactive,08-09-2024,26-03-2025,India,breanna86@example.com,787.933.9524x898,0.57,26-03-2025 00:00,dylan65
C1419,Jason Ayala,N,Active,06-10-2024,04-08-2024,India,christianautumn@example.net,554-416-0992x6106,0.44,04-08-2024 00:00,shawnortiz
C1420,Donna Pierce,N,Active,28-07-2025,06-05-2025,Canada,jenkinskaitlyn@example.com,538.741.4613,0.41,06-05-2025 00:00,meagan28
C1421,Joyce Mcdonald,Y,Offboarded,23-01-2025,21-06-2024,India,carrwalter@example.net,(508)652-7444x5433,0.71,21-06-2024 00:00,jeremiahthompson
C1422,Douglas Ramos,N,Active,09-03-2024,12-11-2024,Canada,reyesmario@example.org,417-565-7218x700,0.16,12-11-2024 00:00,kgrant
C1423,Katherine Dickerson,N,Offboarded,11-02-2024,01-10-2024,India,ernestshaw@example.net,603-595-5453x3531,0.88,01-10-2024 00:00,williamsstacy
C1424,Monique Cruz,N,Offboarded,08-03-2025,04-08-2024,UK,james99@example.org,(562)271-5819,0.86,04-08-2024 00:00,frank47
C1425,Christina Beck,Y,Offboarded,25-07-2025,20-01-2025,Germany,aboyer@example.com,557.554.2547x0764,0.83,20-01-2025 00:00,bonnie43
C1426,Katherine Todd,N,Active,20-07-2025,05-04-2025,Canada,toconnell@example.org,554.982.7079x71217,0.67,05-04-2025 00:00,ashley24
C1427,Renee Morrison,Y,Active,15-09-2024,19-01-2024,Germany,michellechambers@example.net,001-379-957-8754x785,0.9,19-01-2024 00:00,ljenkins
C1428,Sarah Shelton,N,Active,23-05-2024,02-10-2024,USA,paul13@example.org,519-993-6038,0.41,02-10-2024 00:00,bradley87
C1429,Terri Adams,N,Active,23-05-2024,19-04-2024,Australia,hilldavid@example.com,925.484.4125x34265,0.1,19-04-2024 00:00,tbutler
C1430,Adam Hill,Y,Inactive,17-12-2024,24-02-2024,Australia,janetsmith@example.com,324.919.5643,0.78,24-02-2024 00:00,nsanchez
C1431,Laura Olsen,N,Active,30-05-2024,31-12-2024,Germany,charlesmorrow@example.com,+1-212-399-8304x6699,0.07,31-12-2024 00:00,michaelcarter
C1432,Beverly Wilson,Y,Inactive,04-09-2024,11-09-2024,UK,fduffy@example.com,433.649.9933,0.97,11-09-2024 00:00,woodkelly
C1433,Lisa Leonard,Y,Active,22-01-2025,26-02-2025,Australia,riversevan@example.org,258.299.1466x6812,0.52,26-02-2025 00:00,lrichardson
C1434,Brenda Smith,Y,Offboarded,17-03-2025,05-05-2024,Australia,tuckerstephen@example.net,617-360-1115x96640,0.62,05-05-2024 00:00,kellylester
C1435,David Holloway,Y,Offboarded,07-04-2025,15-11-2024,Germany,debbie69@example.org,6316405744,0.11,15-11-2024 00:00,tadkins
C1436,Cathy Price,N,Offboarded,29-07-2024,24-07-2024,Australia,renee91@example.com,735-281-7755x2592,0.26,24-07-2024 00:00,jacksonpeter
